Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3306,104172,4,3,375,212,106,78,93.56,8.27,89,50,69.34,9.82,5440.24,61.3648,17362.0,10365.64,58667,11758,104172,34724.0,25936.4,89660,8788,104172,52086.0,24254.93,100596,27831,0,0,80,60,37.4912,30.821,67.86,104.07,86.11,14.24,218.1,0,4,0,0,2,3,26699.49,5196.28,37092,16307,205374.95,48898.6,303172,107578,Probe
443,42354,2,6,352,257,263,100,166.45,39.74,51,32,41.53,4.85,15594.5,195.8296,6050.57,5724.92,19923,728,42354,42354.0,17732.09,85210,24622,42354,8470.8,6346.45,21164,2124,0,0,40,120,44.8383,142.0943,31.51,167.67,68.47,49.26,2464.51,0,0,0,1,3,1,27173.09,10593.97,48361,5985,87759.33,47540.86,182841,0,Probe
5900,48204,3,1,826,67,340,251,290.88,22.41,77,57,67.27,5.04,17407.34,86.9491,16068.0,9749.73,39112,6464,48204,24102.0,19767.06,111816,4335,0,0.0,0.0,0,0,1,0,60,20,63.4582,21.3793,62.97,318.62,245.74,106.42,10965.72,0,0,1,0,4,2,17142.23,2146.64,21436,12849,370146.49,182101.24,734349,5944,Probe
3389,16975,1,0,121,0,182,82,130.13,31.81,0,0,0.0,0.0,7723.66,55.2772,16975.0,12538.01,76596,6325,0,16975.0,15341.53,82125,1633,0,0.0,0.0,0,0,1,0,20,0,64.7487,0.0,174.16,174.16,174.16,0.0,0.0,0,1,2,0,3,0,6213.68,1899.19,10012,2415,108766.05,43817.81,196402,21130,Probe
53,32293,4,0,462,0,135,105,119.98,9.04,0,0,0.0,0.0,15758.67,121.1592,10764.33,6725.91,28999,5450,32293,10764.33,8647.62,42382,2117,0,0.0,0.0,0,0,0,0,80,0,126.0843,0.0,108.59,125.56,116.77,6.81,51.85,0,0,1,5,3,3,6553.27,1783.25,10120,2987,343198.36,98499.05,540196,146200,Probe
22,1000,1,3,67,13,79,49,65.48,11.84,7,3,4.92,0.86,77280.19,3969.3538,333.33,319.58,1550,164,0,1000.0,644.39,2621,356,1000,500.0,230.28,961,270,1,0,20,60,987.5507,2966.9915,3.77,55.69,17.65,21.98,525.85,0,3,1,0,6,0,13873.8,4757.42,23389,4359,278805.66,156144.28,591094,0,Probe
53,39357,6,0,709,0,168,92,128.73,24.17,0,0,0.0,0.0,18878.15,145.7737,7871.4,4166.85,26684,5652,39357,7871.4,7174.3,31981,697,0,0.0,0.0,0,0,1,0,120,0,164.4194,0.0,106.21,168.61,125.9,20.94,417.66,0,2,2,1,0,5,23687.33,7295.92,38279,9095,340507.97,190358.36,721225,0,Probe
53,25016,1,0,161,0,250,127,176.56,41.97,0,0,0.0,0.0,6113.78,36.0158,25016.0,20457.21,98805,5814,0,25016.0,12026.93,65909,12989,0,0.0,0.0,0,0,0,0,20,0,41.2617,0.0,142.24,142.24,142.24,0.0,0.0,0,2,0,2,2,0,10415.34,2101.36,14618,6213,362700.09,101349.16,565398,160002,Probe
110,20177,19,0,2700,0,144,110,127.78,13.58,0,0,0.0,0.0,143294.17,932.3718,1120.94,711.45,3441,696,20177,1120.94,703.77,3863,417,0,0.0,0.0,0,0,3,0,380,0,1003.8697,0.0,88.78,151.1,126.93,14.66,222.91,0,3,1,2,3,13,20184.02,5373.48,30931,9437,264907.47,77586.8,420081,109734,Probe
110,107100,8,2,2246,30,310,209,255.31,31.76,18,12,15.18,1.61,23128.21,86.7037,11900.0,11376.02,50693,5157,107100,15300.0,9977.5,58786,5322,107100,107100.0,57830.47,222761,49270,1,0,160,40,71.8966,19.6778,13.08,317.68,217.69,104.77,11116.22,0,2,0,0,6,7,21269.48,4833.0,30935,11603,460258.21,168254.16,796767,123750,Probe
21,30655,3,0,697,0,288,199,250.35,29.58,0,0,0.0,0.0,21037.3,97.6622,15327.5,12460.76,49727,7350,30655,15327.5,11629.06,45118,3698,0,0.0,0.0,0,0,0,0,60,0,105.4971,0.0,225.13,267.82,242.88,18.15,335.32,0,1,3,0,3,2,25302.09,3341.48,31985,18619,311188.02,68426.01,448040,174336,Probe
5900,51626,7,0,1652,0,316,187,240.11,36.6,0,0,0.0,0.0,34766.4,123.4056,8604.33,4763.26,23983,6106,51626,8604.33,8470.83,39652,134,0,0.0,0.0,0,0,2,0,140,0,131.4943,0.0,166.17,271.6,223.77,34.64,1094.85,0,1,3,1,3,3,16863.41,4852.29,26568,7159,465071.57,262321.48,989715,0,Probe
110,28359,7,1,340,18,56,37,46.27,6.72,20,13,16.69,1.61,12393.82,260.1644,4051.29,3665.03,13128,491,28359,4726.5,2999.46,15126,1727,0,0.0,0.0,0,0,0,0,140,20,234.6546,32.9673,17.11,54.22,46.76,11.53,147.55,0,2,1,1,1,3,9035.29,3063.75,15163,2908,134567.24,47595.79,229759,39376,Probe
110,196320,22,4,3960,250,198,168,184.21,11.58,77,38,57.73,9.63,19323.67,126.107,7852.8,6521.95,28176,3907,196320,9348.57,8515.35,30005,833,196320,65440.0,59845.34,185131,5595,1,0,440,80,104.5471,20.5676,44.61,206.94,162.2,47.54,2231.05,0,2,2,1,2,16,17359.06,5845.43,29050,5668,21403.36,12297.52,45998,0,Probe
3306,184605,5,2,1267,8,274,194,226.33,24.65,5,4,4.08,0.23,7173.57,38.7139,30767.5,17942.95,86357,19389,184605,46151.25,39721.62,196379,6430,184605,184605.0,175156.3,534918,9449,2,0,100,40,29.4996,10.736,3.98,265.15,166.44,105.44,9851.32,0,2,0,2,1,2,14211.4,3001.34,20214,8209,396890.33,127952.79,652796,140985,Probe
443,30227,1,0,183,0,238,135,172.96,26.41,0,0,0.0,0.0,5723.98,31.5313,30227.0,20134.15,103131,17157,0,30227.0,25848.88,109835,4378,0,0.0,0.0,0,0,1,0,20,0,34.0133,0.0,123.55,123.55,123.55,0.0,0.0,0,4,0,3,4,0,22514.38,7454.62,37424,7605,200110.19,118376.52,436863,0,Probe
53,13176,5,2,950,97,226,134,184.61,38.8,59,31,44.77,6.92,76832.64,535.0899,2196.0,2089.71,11018,1081,13176,3294.0,3008.44,9951,286,13176,13176.0,6288.25,25752,6888,2,0,100,40,378.1248,146.7873,28.12,249.81,143.48,75.76,5161.48,0,2,0,1,1,4,28939.32,7677.38,44294,13585,419387.37,208789.22,836966,1809,Probe
110,54422,3,0,587,0,228,177,201.23,17.36,0,0,0.0,0.0,10896.6,50.4799,27211.0,16991.58,78184,11310,54422,27211.0,18453.04,85207,8758,0,0.0,0.0,0,0,0,0,60,0,52.4117,0.0,195.09,208.02,200.06,5.69,31.03,0,0,1,1,2,2,15587.94,4544.02,24676,6500,445141.21,257148.31,959438,0,Probe
22,30247,12,0,1598,0,178,114,141.63,24.52,0,0,0.0,0.0,50428.17,396.0755,2749.73,2351.56,14179,692,30247,2749.73,1373.85,5716,1376,0,0.0,0.0,0,0,0,0,240,0,412.1995,0.0,87.99,171.4,136.23,23.99,564.44,0,3,3,1,0,9,10099.45,3171.89,16443,3756,204948.43,119821.25,444591,0,Probe
443,1089,1,2,216,74,298,197,231.34,30.24,42,31,36.58,2.76,271718.45,2916.3021,544.5,479.11,1745,295,0,1089.0,520.52,2258,568,1089,1089.0,553.14,2195,536,1,0,20,40,957.672,1891.9568,34.17,209.67,93.79,81.95,6062.9,0,3,3,0,3,0,21291.62,5083.36,31458,11125,71076.53,35868.05,142813,0,Probe
3389,4697,2,0,48,0,28,22,25.4,2.41,0,0,0.0,0.0,11282.69,396.8746,4697.0,2939.65,13753,3180,4697,4697.0,4070.84,17311,626,0,0.0,0.0,0,0,0,0,40,0,437.8152,0.0,23.91,24.33,24.12,0.21,0.05,0,2,1,1,2,1,8619.63,3013.23,14646,2593,28654.88,16307.74,61270,0,Probe
110,150319,5,2,278,130,71,38,55.11,9.67,87,41,63.84,11.43,2517.7,48.328,25053.17,10951.91,53501,14979,150319,37579.75,21102.16,126643,16478,150319,150319.0,66700.42,283720,83619,0,0,100,40,36.3724,14.1236,40.81,76.46,58.11,11.2,112.75,0,1,2,5,3,3,24215.53,7994.66,40205,8226,380808.14,162056.56,704921,56695,Probe
80,95517,22,2,3196,27,247,94,163.09,35.86,17,10,13.32,1.89,36212.3,236.4138,4152.91,3086.09,14980,1469,95517,4548.43,4262.43,23871,286,95517,95517.0,43915.74,183348,51601,2,0,440,40,220.1073,22.7879,13.2,224.24,128.22,48.28,2539.4,0,2,0,2,1,16,6111.52,1359.36,8830,3393,193385.45,38853.9,271093,115678,Probe
80,1000,1,2,151,49,167,139,153.55,8.34,30,24,26.81,1.66,201311.01,3134.0637,500.0,422.49,1490,163,0,1000.0,704.97,3115,295,1000,1000.0,487.12,1974,513,1,0,20,40,962.9123,2030.7101,25.65,151.76,68.3,59.02,3076.89,0,1,1,0,0,0,10111.92,3615.89,17344,2880,58599.84,26295.14,111190,6010,Probe
443,26868,12,0,3051,0,258,199,230.41,18.23,0,0,0.0,0.0,112602.13,487.261,2442.55,2087.62,7610,405,26868,2442.55,1485.19,7309,957,0,0.0,0.0,0,0,1,0,240,0,478.6881,0.0,176.71,265.21,235.12,24.5,531.51,0,2,0,0,2,7,7743.03,2532.39,12808,2678,215695.76,102484.23,420664,10727,Probe
3389,21236,15,0,760,0,62,33,50.3,9.65,0,0,0.0,0.0,34659.2,678.0624,1516.86,1427.12,4540,515,21236,1516.86,1206.22,5840,311,0,0.0,0.0,0,0,4,0,300,0,705.1769,0.0,35.36,73.51,49.63,9.15,87.87,0,1,1,1,3,8,26424.67,9824.09,46073,6776,477705.42,150761.12,779228,176183,Probe
5900,137796,11,0,3203,0,370,178,274.52,49.71,0,0,0.0,0.0,24919.52,75.8936,13779.6,8499.32,37532,8867,137796,13779.6,6111.71,29455,7668,0,0.0,0.0,0,0,1,0,220,0,75.1729,0.0,187.99,363.74,269.81,50.23,2478.41,0,2,0,0,1,9,14606.79,3450.73,21508,7705,18807.05,10190.56,39188,0,Probe
110,38184,1,0,77,0,88,63,72.51,9.47,0,0,0.0,0.0,1860.05,24.1398,38184.0,34577.63,163308,13218,0,38184.0,36167.09,116546,2017,0,0.0,0.0,0,0,1,0,20,0,26.5876,0.0,87.25,87.25,87.25,0.0,0.0,0,2,2,2,2,0,24622.16,5404.0,35430,13814,138027.08,54098.72,246225,29830,Probe
3306,159996,4,7,796,539,250,172,210.44,22.15,102,46,74.18,14.08,8522.66,71.2151,15999.6,9845.65,58186,9831,159996,53332.0,42148.15,167191,11184,159996,26666.0,16958.8,60584,9707,0,0,80,140,25.6549,45.1894,78.28,223.94,135.22,63.62,4197.98,0,1,1,2,2,2,11418.77,2981.52,17382,5456,466371.12,140772.53,747916,184826,Probe
3306,55778,2,3,58,241,31,26,28.44,1.76,109,50,79.32,14.7,5037.2,91.8832,13944.5,10364.7,44021,3846,55778,55778.0,28147.1,163943,27631,55778,27889.0,12191.89,52273,15697,0,0,40,60,37.4858,52.3948,27.3,87.92,57.74,25.35,625.0,0,2,1,0,5,1,6660.36,1657.91,9976,3345,442649.15,183312.77,809275,76024,Probe
8080,173738,10,3,2464,105,267,210,238.05,24.31,42,31,36.53,2.53,16050.75,75.1213,14478.17,6876.6,31693,9398,173738,19304.22,12431.97,62968,6872,173738,86869.0,66306.89,219483,20562,1,0,200,60,58.2144,18.8467,33.76,259.73,185.08,83.75,7081.11,0,2,1,1,2,7,14860.28,3797.92,22456,7264,476073.75,97246.98,670568,281580,Probe
443,17352,4,0,864,0,229,193,209.06,12.89,0,0,0.0,0.0,48921.37,247.9566,5784.0,5587.24,32469,2340,17352,5784.0,2636.77,13546,3147,0,0.0,0.0,0,0,2,0,80,0,213.5981,0.0,186.88,223.33,203.92,14.51,230.82,0,2,0,1,3,2,11274.05,2369.85,16014,6534,131683.0,76330.91,284345,0,Probe
3306,38434,42,1,7264,48,212,151,175.86,14.57,56,42,48.64,3.43,193383.82,1142.8101,915.1,792.85,3310,213,38434,937.41,420.22,2799,517,0,0.0,0.0,0,0,2,0,840,20,1019.8516,23.8284,46.18,204.22,171.63,23.33,540.11,0,0,2,1,3,32,22187.23,4369.73,30927,13448,239639.61,87130.78,413901,65378,Probe
22,202472,1,1,48,68,63,43,51.2,7.68,81,56,68.68,6.33,609.88,10.4532,202472.0,171058.93,895096,84903,0,202472.0,173029.59,962277,29442,0,0.0,0.0,0,0,1,0,20,20,4.5377,5.2713,36.42,72.02,54.22,17.8,293.96,0,4,1,1,2,0,11723.02,3771.21,19265,4181,366930.91,154958.24,676847,57014,Probe
25,25917,1,0,283,0,368,212,271.17,58.83,0,0,0.0,0.0,11230.41,36.0372,25917.0,17911.04,62010,14571,0,25917.0,15004.8,61640,10912,0,0.0,0.0,0,0,2,0,20,0,39.7704,0.0,324.55,324.55,324.55,0.0,0.0,0,2,1,1,2,0,25995.89,10253.67,46503,5489,172390.71,60065.22,292521,52260,Probe
110,135348,12,0,1929,0,218,127,162.94,22.13,0,0,0.0,0.0,13666.36,87.2287,12304.36,6461.35,34109,8688,135348,12304.36,8365.84,41592,3939,0,0.0,0.0,0,0,0,0,240,0,84.9952,0.0,119.53,199.46,163.31,23.15,554.79,0,1,4,0,2,9,10034.51,2915.66,15866,4203,96926.8,22841.11,142609,51245,Probe
25,34764,3,1,125,64,54,35,41.89,6.25,92,50,71.32,10.5,5177.61,106.1477,11588.0,8078.69,47309,4852,34764,17382.0,15296.7,58817,2085,0,0.0,0.0,0,0,0,0,60,20,82.7151,26.1093,25.39,70.15,43.12,16.75,310.68,0,2,2,1,4,2,20635.69,2554.63,25745,15526,240246.33,64783.16,369813,110680,Probe
22,3825,6,0,1353,0,260,206,229.0,15.41,0,0,0.0,0.0,332511.16,1692.6377,765.0,454.07,1816,434,3825,765.0,445.41,1782,320,0,0.0,0.0,0,0,3,0,120,0,1576.7526,0.0,212.98,251.76,232.92,11.28,117.33,0,5,1,1,3,5,25586.33,3836.77,33260,17913,415532.51,215689.56,846912,0,Probe
110,98088,14,0,504,0,49,33,38.49,4.3,0,0,0.0,0.0,4815.16,148.863,7545.23,7528.72,26801,253,98088,7545.23,4034.78,22566,3510,0,0.0,0.0,0,0,0,0,280,0,154.7468,0.0,29.66,44.89,38.06,3.99,14.38,0,1,1,0,1,7,7278.52,2090.24,11459,3098,367205.81,165599.74,698405,36006,Probe
53,122839,7,0,2179,0,364,231,283.31,38.96,0,0,0.0,0.0,17355.07,52.2707,20473.17,13230.56,73951,12082,122839,20473.17,18104.76,76019,2368,0,0.0,0.0,0,0,2,0,140,0,51.8715,0.0,255.83,324.96,293.92,22.52,510.52,0,2,0,2,0,4,17915.12,2518.54,22952,12878,98839.08,56077.04,210993,0,Probe
143,76076,3,2,266,77,111,74,86.07,10.57,47,28,37.5,4.96,4481.04,71.419,19019.0,13415.21,73962,9138,76076,38038.0,15709.5,83358,22328,76076,76076.0,58119.08,192314,17957,0,0,60,40,41.7878,28.1109,29.21,95.58,62.91,25.77,687.23,0,2,2,2,2,2,14125.02,1489.06,17103,11147,466614.48,230991.99,928598,4631,Probe
3389,141393,7,1,620,21,106,70,82.44,10.11,27,14,20.5,3.06,4547.07,61.0286,20199.0,14849.66,61882,10971,141393,23565.5,22503.13,81496,1062,0,0.0,0.0,0,0,0,0,140,20,44.7347,7.6553,18.56,84.56,69.13,19.53,398.94,0,0,1,2,0,4,21795.27,3751.48,29298,14292,70389.93,22337.08,115064,25716,Probe
3306,154215,1,4,122,30,149,97,116.33,13.65,9,6,7.4,0.89,980.92,35.2285,38553.75,27647.77,97073,17062,0,154215.0,101083.82,363337,53131,154215,51405.0,50583.48,152572,822,0,0,20,80,6.7921,24.4005,6.54,122.89,30.85,46.02,2308.59,0,2,0,2,1,0,28149.75,7593.83,43337,12962,152432.75,49273.61,250980,53886,Probe
143,57956,8,0,2370,0,373,188,268.14,45.99,0,0,0.0,0.0,41406.14,151.7649,8279.43,7212.35,24024,3522,57956,8279.43,5343.52,24090,2936,0,0.0,0.0,0,0,0,0,160,0,142.8661,0.0,186.86,350.07,259.89,54.92,2930.93,0,1,0,1,2,4,15294.09,1614.91,18524,12064,118328.23,67757.68,253844,0,Probe
3389,11845,2,3,326,89,202,156,181.95,13.08,43,24,33.29,4.66,36357.34,441.396,2961.25,2156.21,10899,1552,11845,11845.0,8996.46,33982,2849,11845,5922.5,3283.07,12489,2639,2,0,40,60,182.7549,249.8904,32.25,206.77,100.56,79.47,6606.29,0,0,2,2,3,1,13629.27,2792.07,19213,8045,412280.32,217238.29,846757,0,Probe
25,13755,2,1,401,33,264,175,219.01,24.68,40,25,32.58,3.72,32718.75,207.1066,6877.5,4600.44,20439,4068,13755,13755.0,6341.34,26629,7414,0,0.0,0.0,0,0,1,0,40,20,152.7309,78.0024,32.1,235.29,162.75,92.57,9333.98,0,1,2,2,2,1,17598.64,5125.06,27849,7349,119034.72,59261.02,237557,513,Probe
25,172399,13,0,326,0,31,21,24.03,3.03,0,0,0.0,0.0,1892.96,69.5299,14366.58,13723.77,63037,5419,172399,14366.58,11639.6,71118,2727,0,0.0,0.0,0,0,1,0,260,0,80.4032,0.0,19.04,28.75,24.1,3.09,9.67,0,4,0,0,6,9,7661.38,1219.79,10101,5222,185876.58,84188.8,354254,17499,Probe
80,12316,2,1,358,0,208,145,169.41,17.63,0,0,0.31,0.05,30660.91,226.2417,6158.0,3003.57,20469,4132,12316,12316.0,7699.76,35980,4616,0,0.0,0.0,0,0,1,0,40,20,167.0607,78.1927,0.28,160.5,101.66,72.0,5046.27,0,0,1,0,1,1,29572.36,8992.39,47557,11588,275135.88,115719.14,506574,43698,Probe
8080,9298,2,3,598,22,403,218,286.64,55.78,10,6,7.83,0.9,62929.82,568.0012,2324.5,1679.36,9593,997,9298,9298.0,9130.04,36998,168,9298,4649.0,3433.18,11515,1216,1,0,40,60,227.6293,328.7908,5.14,297.25,119.66,138.72,20108.63,0,1,2,0,0,1,29507.37,11143.66,51795,7220,423019.71,143629.75,710279,135760,Probe
3389,28392,1,0,256,0,309,218,260.73,23.09,0,0,0.0,0.0,8992.67,35.0275,28392.0,16055.68,90166,16865,0,28392.0,23225.37,122289,5167,0,0.0,0.0,0,0,1,0,20,0,34.4012,0.0,283.94,283.94,283.94,0.0,0.0,0,1,0,4,2,0,18734.71,4430.51,27596,9874,150868.22,36715.77,224300,77437,Probe
110,53145,5,1,821,5,194,124,157.84,25.62,7,4,5.69,0.84,16846.54,118.1872,10629.0,6283.88,36346,4701,53145,13286.25,9566.23,51759,3720,0,0.0,0.0,0,0,1,0,100,20,99.6335,18.0264,7.42,190.11,133.17,62.02,3789.16,0,2,2,1,4,2,12284.48,3866.47,20017,4552,420020.12,207289.0,834598,5442,Probe
25,41693,1,1,277,82,307,203,258.3,33.33,89,68,78.68,5.32,8760.86,47.1021,41693.0,30421.72,104499,23775,0,41693.0,39871.71,160283,1821,0,0.0,0.0,0,0,1,0,20,20,22.7997,25.0505,76.33,285.14,180.73,104.41,10140.99,0,4,1,1,1,0,22696.34,5499.66,33696,11697,325798.66,141100.31,607999,43598,Probe
8080,86685,1,1,49,5,60,48,53.09,2.95,7,4,5.35,0.92,586.93,25.3052,86685.0,66662.21,368282,20320,0,86685.0,72170.82,412882,14514,0,0.0,0.0,0,0,2,0,20,20,11.7903,11.8743,4.93,54.16,29.55,24.61,661.45,0,2,2,0,0,0,25690.47,6871.75,39434,11947,207076.55,78630.58,364338,49815,Probe
22,96909,8,0,234,0,36,29,32.95,2.54,0,0,0.0,0.0,2377.75,81.5523,13844.14,9529.44,43452,8980,96909,13844.14,11201.46,67409,2643,0,0.0,0.0,0,0,0,0,160,0,80.6939,0.0,26.73,36.59,33.26,2.85,8.74,0,1,1,0,2,5,11693.86,2098.07,15890,7498,148565.43,47961.31,244488,52643,Probe
3306,6866,2,4,451,262,265,170,205.98,23.84,97,48,72.5,12.23,98666.25,854.3494,1373.2,693.98,2804,681,6866,6866.0,6493.53,29750,372,6866,2288.67,2275.24,6839,13,0,0,40,80,320.3946,634.6474,51.38,198.76,111.91,58.42,3597.46,0,2,2,0,1,1,21271.58,3921.35,29114,13429,291346.67,92247.7,475842,106851,Probe
3306,27287,1,4,195,53,279,132,206.32,49.19,15,11,12.76,1.1,9620.38,179.3533,6821.75,6647.32,23945,1133,0,27287.0,15598.01,72366,11689,27287,9095.67,4239.66,17575,4856,0,0,20,80,34.2071,143.7142,11.27,206.02,50.92,77.55,5435.34,0,2,1,0,1,0,10374.35,3697.43,17769,2979,312651.64,162528.53,637709,0,Probe
8080,104780,8,4,1249,15,208,118,163.51,31.11,5,3,3.84,0.35,12119.49,108.4808,9525.45,3862.68,27010,7202,104780,14968.57,6107.47,32840,8861,104780,34926.67,20122.66,75172,14804,4,0,160,80,77.2398,41.708,3.18,183.6,99.79,70.4,5174.68,0,2,1,0,5,4,11781.0,2985.07,17751,5811,156694.31,62419.8,281534,31855,Probe
25,28268,1,3,96,21,136,77,102.2,16.36,9,7,8.06,0.72,3978.9,150.9009,9422.67,4293.1,25649,5356,0,28268.0,24731.78,117160,3536,28268,14134.0,11380.79,36896,2753,1,0,20,60,36.6638,111.2459,7.15,63.27,21.6,24.06,571.78,0,2,0,0,2,0,16814.79,5591.11,27997,5633,185424.66,105255.36,395935,0,Probe
110,231745,1,1,258,48,272,230,252.26,13.41,63,39,51.32,5.94,1412.6,7.8659,231745.0,231308.88,1309836,68719,0,231745.0,149474.25,767003,82271,0,0.0,0.0,0,0,3,0,20,20,4.3224,3.8926,45.96,251.05,148.5,102.55,11461.27,0,0,2,1,2,0,14230.6,4065.04,22361,6101,360026.25,82178.59,524383,195669,Probe
443,86926,5,5,1026,216,290,167,211.25,37.85,49,40,44.11,2.3,14007.25,104.9507,9658.44,9361.09,45264,4253,86926,21731.5,11192.13,68876,10539,86926,21731.5,18278.7,58289,3453,5,0,100,100,55.6738,62.8294,39.07,270.24,133.08,93.45,8621.12,0,2,1,1,2,4,6561.32,1326.04,9213,3909,27656.84,8840.7,45338,9975,Probe
25,200607,26,2,6208,118,264,210,238.27,16.16,73,43,58.1,7.37,32469.6,133.3168,7429.89,4338.62,18524,5003,200607,8024.28,7983.48,34311,41,200607,200607.0,169178.99,538965,31428,4,0,520,40,134.9349,10.0779,57.75,264.94,224.86,47.55,2222.56,0,1,0,0,5,16,12551.13,2984.67,18520,6582,51261.43,30333.11,111928,0,Probe
3306,114442,9,2,2264,77,317,188,254.04,44.34,55,32,43.33,5.78,21277.14,102.9237,11444.2,5019.31,31713,8161,114442,14305.25,12289.26,45934,2016,114442,114442.0,85596.48,285635,28846,1,0,180,40,83.5423,18.8144,33.01,351.2,223.92,96.84,10323.42,0,4,2,2,0,7,19918.01,6977.46,33873,5963,301388.15,145075.72,591540,11237,Probe
5900,37486,14,1,4119,61,402,172,277.35,57.03,84,43,63.67,10.32,120427.55,424.7454,2677.57,2138.66,9823,1063,37486,2883.54,1573.79,6742,1310,0,0.0,0.0,0,0,3,0,280,20,361.9193,29.1325,65.82,367.81,253.94,84.1,7241.22,0,3,1,1,1,11,27049.94,6648.74,40347,13752,71391.92,29912.31,131217,11567,Probe
443,2995,1,0,215,0,261,184,211.94,20.47,0,0,0.0,0.0,76357.94,345.9253,2995.0,2866.08,9265,837,0,2995.0,2253.1,9957,742,0,0.0,0.0,0,0,0,0,20,0,314.7013,0.0,195.23,195.23,195.23,0.0,0.0,0,4,0,0,2,0,7070.33,2121.24,11313,2828,142923.82,84368.19,311660,0,Probe
5900,10227,18,0,4286,0,320,173,226.74,47.53,0,0,0.0,0.0,397297.15,1853.5849,601.59,389.93,1643,304,10227,601.59,441.91,2625,160,0,0.0,0.0,0,0,1,0,360,0,1716.3807,0.0,157.19,337.05,235.38,55.43,2814.32,0,1,3,2,2,9,21833.91,4855.19,31544,12124,412429.62,120327.38,653084,171775,Probe
3306,33879,36,4,4809,300,160,110,132.61,16.85,91,54,72.17,9.27,159426.39,1068.6706,868.69,665.84,3020,374,33879,967.97,868.83,5156,99,33879,11293.0,8837.53,28968,2455,0,0,720,80,1026.0424,128.9732,63.14,161.33,122.63,23.14,550.1,0,2,0,1,5,27,20415.04,3415.22,27245,13585,146350.57,66957.29,280265,12436,Probe
80,25464,1,3,33,137,46,24,32.25,5.99,52,40,45.8,2.88,6063.27,162.3076,8488.0,5171.84,18881,3481,0,25464.0,20333.66,76908,5130,25464,12732.0,12695.11,38122,37,0,0,20,60,36.3068,117.812,24.31,46.94,40.0,9.15,92.4,0,1,1,2,2,0,17094.95,4753.34,26602,7588,426682.95,156572.23,739827,113538,Probe
5900,11046,1,1,285,66,329,212,267.91,28.37,69,53,60.86,3.87,32992.02,186.0802,11046.0,6388.48,39762,5300,0,11046.0,7431.66,28934,3614,0,0.0,0.0,0,0,2,0,20,20,94.4537,83.5722,58.09,283.05,170.57,112.48,12324.65,0,2,4,3,1,0,10943.19,2148.04,15239,6647,411067.94,194192.93,799454,22682,Probe
8080,96386,2,0,429,0,260,182,210.69,25.58,0,0,0.0,0.0,4309.49,19.225,96386.0,59921.56,306288,61532,96386,96386.0,76731.85,377122,19654,0,0.0,0.0,0,0,1,0,40,0,19.2451,0.0,168.53,187.11,177.82,9.29,76.38,0,2,2,0,2,1,24386.91,6842.51,38072,10702,444041.69,109360.78,662763,225320,Probe
5900,37442,6,0,642,0,173,88,120.6,24.24,0,0,0.0,0.0,17533.25,169.9213,7488.4,7036.94,34808,1591,37442,7488.4,3439.6,17979,4049,0,0.0,0.0,0,0,0,0,120,0,154.5596,0.0,93.34,147.98,124.35,19.82,345.87,0,5,0,0,0,3,8528.69,2719.57,13968,3090,200341.99,93633.95,387610,13074,Probe
5900,44552,3,13,202,160,98,41,68.17,16.91,15,10,12.46,1.13,8222.08,353.1258,2970.13,2176.81,10059,960,44552,22276.0,8997.33,66150,13279,44552,3712.67,2578.43,8870,1134,1,0,60,260,61.3308,273.081,10.74,78.84,19.82,18.57,332.89,0,4,2,1,0,1,24957.66,3721.55,32401,17515,233467.36,55779.22,345026,121909,Probe
443,55304,7,1,1244,11,246,93,168.66,39.24,15,8,11.49,1.82,24803.27,136.5553,7900.57,6917.81,38008,3557,55304,9217.33,6789.4,39094,2428,0,0.0,0.0,0,0,1,0,140,20,120.7488,16.4352,11.32,222.16,131.54,59.89,3446.82,0,0,2,1,2,6,13757.37,5461.95,24681,2833,196174.0,111375.82,418926,0,Probe
53,30569,10,5,531,63,73,40,53.18,9.5,15,9,12.28,1.47,17526.91,469.1118,2183.5,1879.91,10878,1097,30569,3396.56,2540.33,8491,856,30569,7642.25,4139.37,15921,3503,0,0,200,100,354.4213,164.6611,11.18,63.23,39.61,20.05,444.65,0,3,0,0,4,6,15987.09,6302.17,28591,3383,186937.24,99040.2,385018,0,Probe
