Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,987915,1,18,232,2572,451,66,244.35,85.38,223,76,151.88,36.25,2567.65,18.8108,54884.17,41552.17,170218,0,0,987915,724733.98,3387349,263181,987915,58112.65,25622.96,146038,32490,1,1,20,360,1.0382,17.2739,83.47,215.65,134,31.47,933.63,1,1,0,3,17,0,346255.53,44254.5,434765,257747,1122628.91,262690.57,1648010,597248,Normal
443,692681,5,1,1592,855,645,0,334.74,123.54,1128,424,781.01,123.66,3590.07,8.3113,138536.2,108976.78,426717,0,692681,173170.25,79351.97,342292,93818,0,692681,385280.45,2228342,307401,1,2,100,20,7.7908,1.5375,99.77,810.89,382.19,246.79,57591.83,0,2,0,1,15,4,130644.36,31927.64,194500,66789,2321025.93,637390.91,3595808,1046244,Normal
443,5990418,37,49,49893,53831,2037,891,1398.97,291.39,1539,624,1093.08,255.29,18091.83,12.9955,70475.51,38295.69,148446,2424,5990418,166400.5,78901.9,328303,87499,5990418,124800.38,44721.21,289115,80079,0,2,740,980,6.7909,7.7811,607.55,1792.93,1189.67,274.9,78005.41,1,0,0,8,14,34,125952.79,21574.75,169102,82803,2606909.35,328084.1,3263078,1950741,Normal
8080,817004,39,1,54542,186,1657,878,1258.08,188.92,374,17,185.32,63.98,71043.35,48.6147,20948.82,13074.55,60950,110,817004,21500.11,11231.34,62450,10269,0,817004,510661.49,2321205,306343,0,2,780,20,47.5201,1.1312,71.41,1685.9,1253.45,287,88947.41,1,0,2,6,15,35,440224.95,99840.02,639905,240545,2796249.83,833070.49,4462391,1130109,Normal
3306,1420641,30,26,31946,17504,1730,555,1142.73,260.89,873,334,606.73,93.47,33496.75,41.629,25829.84,9331.26,62303,13005,1420641,48987.62,31086.72,117636,17901,1420641,56825.64,24848.52,128637,31977,1,1,600,520,20.0113,16.9085,394.67,1712.62,888.87,331.86,116481.1,1,0,0,4,20,27,116650.11,20204.73,157060,76241,1812300.73,190872.4,2194046,1430556,Normal
110,2604511,7,68,2688,22148,675,101,423.84,153.72,405,174,311.28,50.49,9807.13,26.0605,35196.09,13914.4,72761,7858,2604511,434085.17,276844.9,1204390,157240,2604511,38873.3,17144.2,84069,21729,4,0,140,1360,2.7857,24.2671,190.21,609.28,312.27,72.84,5485.51,1,0,0,5,11,6,377717.72,60671.67,499061,256374,2864276.88,848790.58,4561858,1166696,Normal
22,1949004,1,1,389,333,483,201,369.02,62.64,587,210,377.43,104.74,397.91,0.9329,1949004,1048660.86,4197928,319540,0,1949004,873917.87,4776491,1075086,0,1949004,1404414.7,6763232,544589,1,1,20,20,0.4869,0.5117,270.25,437.23,353.74,83.49,7638.1,0,2,0,4,20,0,339159.24,70946.17,481052,197267,1399286.54,151331.94,1701950,1096623,Normal
3389,5967345,6,42,6274,23802,2136,219,1007.76,402.7,730,333,583.64,93.52,5146.29,8.7087,126964.79,66487.62,359839,56392,5967345,1193469,426886.71,2655305,766582,5967345,145545,48361.13,305664,97184,5,1,120,840,0.9366,7.5673,454.2,1455.96,649.63,204.02,39738.33,2,1,1,6,16,5,132334.66,34988.56,202312,62358,1617153.81,370169.46,2357493,876815,Normal
53,1336551,1,16,466,7592,760,324,482.52,94.08,756,230,507.84,121.3,5561.15,12.4011,83534.44,26512.61,158276,32258,0,1336551,604423.1,3300762,732128,1336551,89103.4,55030.92,267153,34072,1,0,20,320,0.8005,12.8815,277.86,699.46,506.77,122.44,14336.53,1,3,0,5,9,0,182442.11,29891.24,242225,122660,2993573.08,888322.81,4770219,1216927,Normal
80,2699390,2,1,2263,330,1701,885,1270.39,199.16,474,144,299.77,63.1,999.68,1.1681,1349695,561671.9,3111485,664295,2699390,2699390,2037585.91,9212496,661804,0,2699390,1155975.29,7054825,1543415,3,0,40,20,0.7937,0.357,346.02,1288.25,893.7,399.62,141405.08,0,1,0,5,20,1,353267.96,61479.45,476227,230309,1052131.06,292144.05,1636419,467843,Normal
3306,5851425,14,27,17979,26659,1582,403,1150.88,275.55,1568,494,958.58,237.4,7017.75,7.5093,146285.62,77091.75,400484,11536,5851425,450109.62,136106.36,838565,314003,5851425,225054.81,78793.54,467641,146261,2,1,280,540,2.1565,4.3631,431.36,1622.43,1016.5,264.95,69214.32,2,1,1,4,12,12,375147.05,54790.28,484728,265566,2453420.33,380553.64,3214528,1692313,Normal
3306,5622676,16,5,1702,4531,158,48,107.27,27.82,1382,185,863.75,308.09,1172.1,4.05,281133.8,164445.42,922480,112632,5622676,374845.07,164708.86,735969,210136,5622676,1405669,638216.16,2857654,767453,1,1,320,100,2.6753,0.8841,60.42,1033.61,289.13,337.15,116933.52,0,0,0,6,17,15,245743.72,65607.69,376959,114528,1723231.21,214005.88,2151243,1295219,Normal
143,478796,1,38,1481,40723,1667,842,1326.03,177.46,1291,797,1037.52,107.67,89655.02,86.1625,12599.89,9630.35,49240,0,0,478796,249742.99,1092538,229053,478796,12940.43,10286.24,33846,2654,2,2,20,760,2.2091,73.9494,895.38,1484.08,1088.97,108.8,12367.78,0,1,1,13,12,0,333988.73,38603.73,411196,256781,2566443.18,312705.16,3191853,1941033,Normal
8080,3773330,11,2,996,273,156,39,101.47,30.07,205,89,137.55,32.26,337.94,3.4584,314444.17,189955.35,1029852,48000,3773330,377333,137025.88,725611,240307,3773330,3773330,1136344.28,6805411,2636986,0,0,220,40,2.8675,0.4831,75.76,176.93,118.53,30.92,989.71,3,1,0,6,15,10,381942.41,67213.3,516369,247516,2760382.51,670990.29,4102363,1418402,Normal
21,2460817,15,45,12121,35179,1272,563,857.7,143.65,1560,322,845.61,263.11,19308.59,25.665,41708.76,13989.74,71170,22334,2460817,175772.64,122827.99,505732,52945,2460817,55927.66,22358.55,143259,33569,1,1,300,900,6.3999,17.1206,88.32,1541.6,810.05,259.85,63155.94,1,1,0,1,17,14,282165.18,83904.06,449973,114357,2789810.88,287501.32,3364814,2214808,Normal
443,5911662,28,45,32468,8106,1334,752,1076.78,168.57,266,112,194.61,29.38,6656.73,11.3873,82106.42,48458.53,183186,31136,5911662,218950.44,150047.91,742932,68903,5911662,134355.95,75760.75,400981,58595,2,2,560,900,4.8113,8.2585,154.52,1442.89,537.94,445.51,176119.01,1,3,0,3,15,27,349537.24,89054.79,527647,171428,2492937.19,692856.32,3878650,1107225,Normal
21,5192260,77,1,81761,802,1833,410,1160.92,344.84,1143,529,894.6,130,16500.11,16.2388,67431.95,33857.95,155129,10925,5192260,68319.21,35582.74,151670,32736,0,5192260,1764627.52,10450622,3427632,1,1,1540,20,14.2785,0.2058,231.26,1949.22,1170.32,333.17,98346.84,0,2,0,4,21,55,407458.2,52821.46,513101,301815,2740090.05,670657.14,4081404,1398776,Normal
3389,4018282,4,11,1571,11893,602,120,411.42,99.72,1624,707,1124.93,222.36,3423.84,4.0573,287020.14,217081.52,823308,48589,4018282,1339427.33,891239.84,3955872,448187,4018282,401828.2,271250.04,1430648,130578,3,3,80,220,1.0456,2.7072,247.11,1463.52,947.66,378.04,136757.53,0,0,0,2,8,3,114924.05,28707.98,172340,57508,2175192.47,598722.71,3372638,977747,Normal
5900,1739908,13,2,18062,1369,2290,396,1384.41,342.37,832,525,646.22,76.39,10267.8,8.848,124279.14,53244.99,235459,19585,1739908,144992.33,91733.47,486440,53259,1739908,1739908,1005396.57,5582033,734511,1,3,260,40,7.6202,1.2277,731.41,1874.19,1300.58,351.6,121164.74,0,1,0,2,20,10,457133.06,69593.42,596320,317946,2218428.33,521404.18,3261237,1175620,Normal
3389,5805114,7,14,3058,3192,812,106,427.11,133.55,368,76,240.48,73.31,1173.75,3.6804,290255.7,153144.25,743200,109122,5805114,967519,525074.67,2348363,442444,5805114,446547.23,354558.67,1863098,91989,1,0,140,280,1.1364,2.5974,132.52,701.88,307.28,146.78,20844.61,0,1,0,3,12,6,321580.99,84437.17,490455,152707,2479728.97,614882.62,3709494,1249964,Normal
110,7503670,22,87,21773,94483,1737,319,985.98,326.35,1582,606,1073.71,213.34,15322.4,14.8214,69478.43,39572.78,217171,10014,7503670,357317.62,212603.28,923275,144714,7503670,87251.98,46936.82,218212,40315,0,1,440,1740,2.7007,11.7779,0,1629.22,1038.18,291.6,76415.7,2,0,0,5,14,20,365478.09,97085.64,559649,171307,2325537.66,234408.28,2794354,1856721,Normal
80,180587,2,37,2111,1944,1762,670,1042.6,240.38,90,22,55,16.03,20726.64,219.0328,4752.29,1848.84,11700,1512,180587,180587,88232.52,470571,92354,180587,5016.31,2719.89,10594,2296,3,1,40,740,11.9338,190.817,13.67,1280.87,102.73,213.21,40858.1,0,0,2,6,15,1,382358.65,108175.94,598711,166007,2681606.96,451154.54,3583916,1779298,Normal
143,2527021,13,8,1809,7177,200,13,128.91,40.73,1743,373,992.62,309.45,3401.01,9.0686,126351.05,42452.28,267736,70898,2527021,210585.08,157823.66,660461,52761,2527021,361003,270083.34,1150305,90920,0,2,260,160,5.4581,3.086,72.31,1459.23,455.13,456.08,232461.11,1,1,1,5,19,11,219040.48,62116.37,343273,94808,2102222.94,389187.95,2880599,1323847,Normal
22,2244330,108,4,129372,1612,1904,232,1218.42,371.97,639,161,383.83,148.27,55483.05,53.9466,20219.19,13008.57,65444,0,2244330,20975.05,10940.31,48210,10035,2244330,748110,298215.51,1463853,449894,3,1,2160,80,48.6468,1.6361,267.62,1899.11,1190.41,388.92,136047.58,0,0,1,4,16,76,478151.13,75299.61,628750,327552,1542165.53,300702.48,2143570,940761,Normal
143,2554285,24,14,18125,17086,1134,432,818.74,136.39,1369,694,1109.99,159.64,14972.08,16.0747,69034.73,33770.9,197374,15694,2554285,111055.87,53982.18,305190,57074,2554285,196483.46,113677.09,488418,82806,3,2,480,280,9.1955,5.0768,487.84,1419.44,914.14,226.88,54515.48,1,3,0,2,17,17,310579.32,80150.4,470880,150279,2077660.18,249410.78,2576482,1578839,Normal
3389,6143955,1,11,267,11199,530,87,292.2,93.68,2069,126,1090.03,345.14,2020.37,1.8709,558541.36,252838.21,1343080,230085,0,6143955,1967275.93,10948736,4176679,6143955,614395.5,345128.43,1904759,269267,2,1,20,220,0.1752,1.702,251.51,1521.16,950.8,413.15,176598.88,3,1,0,7,19,0,385498.47,80482.53,546464,224533,2495899.21,568398.58,3632696,1359102,Normal
8080,5091181,17,48,16234,51860,1214,590,881.98,165.32,1801,605,1180.23,323.55,12184.1,11.7026,79549.7,50820.69,253943,0,5091181,318198.81,185110.85,797115,133088,5091181,108323,77184.93,266969,31138,1,2,340,960,3.5987,9.5536,549.63,1983.35,1134.16,342.87,115138.69,2,3,2,4,14,15,321697.26,55466.81,432631,210764,1386497.99,197851.16,1782200,990796,Normal
21,4760398,10,1,13047,348,1714,782,1236.49,172.2,575,127,335.86,99.29,3062.88,2.5025,476039.8,145546.81,949318,244397,4760398,528933.11,384135.55,1884240,144798,0,4760398,2144709.1,9463277,2615689,2,1,200,20,2.0524,0.2068,521.73,1500.34,1086.13,264.86,71256.36,3,2,0,3,22,9,250394.36,64478.88,379352,121437,2573690.19,543576.66,3660844,1486537,Normal
5900,1974528,2,8,1199,2700,890,321,575.81,146.02,402,208,309.66,45.53,1948.04,5.3329,219392,114563.05,570909,73228,1974528,1974528,699500.79,3415419,1275027,1974528,282075.43,219406.66,976993,62669,1,1,40,160,1.0775,4.2673,194.43,635.42,346.59,140.74,21462.28,3,1,0,6,14,1,456312.54,124312.18,704937,207688,2172298.04,435867.92,3044034,1300562,Normal
25,174990,2,1,602,232,564,161,303.25,90.22,400,64,239.36,76.24,4891.45,17.4643,87495,51064.39,228545,3266,174990,174990,89114.7,528946,85875,0,174990,79736.1,338400,95254,1,0,40,20,11.06,5.4064,200.97,332.94,254.64,56.62,3208.49,0,2,0,6,13,1,438638.97,115510.28,669660,207618,2894280.12,337299.53,3568879,2219681,Normal
8080,6690538,1,15,1134,4370,1649,680,1175.36,166.47,508,35,294.09,88.6,760.03,2.5047,446035.87,181605.42,1035138,214501,0,6690538,4211976.81,17221495,2478561,6690538,477895.57,268417.33,1522768,209478,3,0,20,300,0.1603,2.4437,52.28,1275.39,342.78,258.5,68586.86,0,0,0,7,8,0,286888.57,74802.09,436493,137284,2286719.08,445532.4,3177784,1395654,Normal
443,4910115,38,8,15756,6592,767,120,422.07,164.93,1271,301,745.12,191.64,4977.72,8.8418,109113.67,54478.22,229330,30275,4910115,132705.81,54587.95,344408,78118,4910115,701445,363210.71,2107442,338234,1,1,760,160,8.4874,1.7691,76.42,1040.51,487,213.35,48156.91,3,0,0,1,20,27,495056.12,107173.64,709403,280709,1660921.17,271260.51,2203442,1118400,Normal
443,3420294,9,5,10314,1651,1672,570,1089.08,246.72,414,220,326.34,40.92,3245.65,3.7174,263099.54,208948.23,857891,21743,3420294,427536.75,224875.45,889290,202661,3420294,855073.5,384386.03,2160273,470687,5,0,180,100,2.6401,1.4607,298.94,1210.95,687.65,330.46,118455.24,0,0,0,4,13,8,352907.58,40069.79,433047,272768,2795645.4,585021.42,3965688,1625603,Normal
5900,3742731,35,27,31261,26167,1709,53,939.73,326.34,1097,698,927.98,101.41,15181.04,16.5289,61356.25,34694.04,137088,6270,3742731,110080.32,77166.79,306393,32914,3742731,143951.19,84209.24,462499,59742,2,3,700,540,9.359,7.4074,85.19,1876.73,903.91,289.76,76735.4,0,1,0,4,20,33,305418.64,78606.53,462632,148206,1401199.82,157446.73,1716093,1086306,Normal
3306,2794254,15,8,1784,4554,180,68,116.18,22.38,1188,0,547.85,213.35,2381.98,7.439,127011.55,80287.82,403832,2321,2794254,199589.57,147149.98,722661,52440,2794254,399179.14,297335.33,1547664,101844,0,0,300,160,4.8381,2.7384,70.65,849.38,267.95,234.43,61108.76,1,0,0,5,19,11,139020.92,15033.79,169088,108953,2253707.57,471161.24,3196030,1311385,Normal
143,5763406,16,27,7502,4806,614,294,457.3,87.14,240,149,187.4,24.63,2308.6,6.738,137223.95,101445.7,509201,0,5763406,384227.07,179617.22,893042,204610,5763406,221669.46,158148.89,826423,63521,2,1,320,540,2.5959,4.4057,141.61,582.7,273.71,131.75,18586.7,1,1,0,3,18,12,104359.71,18294.6,140949,67771,2851392.48,713071.07,4277535,1425250,Normal
5900,930742,10,14,7395,11271,1131,248,698.16,169.59,1260,205,804.79,200.75,20219.59,27.6855,40467.04,19695.12,105885,17306,930742,103415.78,51364.97,216395,52051,930742,71595.54,34472.98,163299,37123,1,1,200,280,10.4375,15.949,545.39,1186.69,789.85,179.58,35151.96,0,2,0,3,15,9,344985.38,79592.06,504170,185801,2212492.78,549341.34,3311175,1113810,Normal
80,6139976,3,13,1210,13932,740,91,447.62,120.54,2064,411,1154.75,362.69,2502.84,2.5207,409331.73,218241.52,1075898,46523,6139976,3069988,1470551.24,6801488,1599437,6139976,511664.67,168950.3,897617,342714,1,0,60,260,0.4791,2.2272,463.51,1540.6,981.57,339.66,109942.8,0,1,0,3,18,2,388467.02,103349.11,595165,181769,1508338.78,344850.29,2198039,818638,Normal
25,7542493,14,5,3356,994,282,176,223.61,23.2,372,31,212.27,66.11,549.16,2.666,419027.39,141614.22,984346,241298,7542493,580191.77,221222.12,1453107,358970,7542493,1885623.25,777151.38,4457462,1108472,2,2,280,100,2.0168,0.6367,96.81,293.62,220.35,38.24,1466.86,0,3,1,4,14,10,325472.46,48601.15,422675,228270,1278292.61,253804.76,1785902,770683,Normal
110,4357672,5,5,1417,3439,601,88,309.82,105.44,1364,181,661.34,242.29,1086,2.0686,484185.78,300042.06,1115289,0,4357672,1089418,580689.73,2831526,508728,4357672,1089418,585460.68,3380501,503957,0,0,100,100,1.0821,1.2519,117.74,895.26,430.27,291.92,79148.89,3,2,0,4,23,4,247152.12,41327.47,329807,164497,2985014.24,343708.01,3672430,2297598,Normal
53,133408,63,30,57926,32560,1394,482,931.87,298.89,1382,458,1015.44,217.39,741754.81,701.7828,1450.09,1146.06,5256,8,133408,2151.74,834.71,4290,1317,133408,4600.28,3210.5,12296,1390,2,1,1260,600,502.67,213.0868,228.08,1651.34,928.82,303.54,81123.9,0,1,0,7,21,55,453018.5,77880.79,608780,297257,1116544.57,205058.75,1526662,706427,Normal
22,5660434,30,11,2128,6834,127,22,68.25,26.52,1389,0,690.58,264.04,1628.29,7.7629,141510.85,88337.67,486721,0,5660434,195187.38,102033.55,571709,93154,5660434,566043.4,423859.62,1459732,142184,0,1,600,220,5.4222,2.0805,8.01,1160.85,234.07,311.55,102417.53,0,1,0,4,10,28,160478.1,44918.4,250315,70641,1431734.92,259648.78,1951032,912437,Normal
25,1929718,45,9,25437,1790,731,315,552.92,117.2,352,134,220.21,49.52,15171.63,27.697,36409.77,26913.55,96994,0,1929718,43857.23,25064.38,140880,18793,1929718,241214.75,172049.81,808434,69165,0,2,900,180,24.2999,4.8301,148.09,818.78,488.78,164.68,29117.19,2,1,0,3,19,43,360191.4,98759.18,557710,162673,1942484.59,237099.31,2416683,1468286,Normal
22,5999928,5,12,7048,12161,1898,950,1388.36,261,1747,386,1034.25,285.59,3431.58,2.8566,374995.5,246659.99,1322337,0,5999928,1499982,464414.53,3324586,1035567,5999928,545448,393115.35,1443002,152333,2,0,100,240,0.9055,2.0065,800.76,1886.47,1245.79,317.74,105649.71,2,1,0,3,18,4,282871.44,48505.53,379882,185860,1996353.97,382790.34,2761935,1230773,Normal
443,5498769,118,4,19104,627,260,43,147.2,40,237,40,146.32,57.5,3529.75,23.0364,45444.37,24095.84,130567,8801,5498769,46998.03,32930.94,173103,14067,5498769,1832923,1305695.97,6357928,527227,2,3,2360,80,21.4766,0.6664,28.53,260.42,153.69,41.74,1781.09,1,3,0,3,15,85,342937.93,65356.48,473651,212225,2291754.69,651700.93,3595157,988353,Normal
25,1635087,14,57,17959,24366,1578,603,1150.14,203.03,626,244,449.12,102,26048.26,40.2179,23358.39,12983.42,60372,0,1635087,125775.92,79480.74,334641,46295,1635087,29197.98,13290.47,63814,15908,4,1,280,1140,8.7257,35.9771,254.23,1223.38,551.67,256.54,59035.56,1,0,0,4,18,12,237631.53,58238.39,354108,121155,1477015.91,308917.64,2094851,859181,Normal
25,3860953,1,12,519,6396,833,29,485.42,169.05,973,229,569.39,210.98,1878.93,3.541,321746.08,223328.45,1133196,0,0,3860953,1627878.78,8737441,2233074,3860953,350995.73,256682.49,992435,94313,1,2,20,240,0.2795,3.2182,302.54,897.27,521.42,158.86,24076.1,2,0,0,2,16,0,490671.08,141554.03,773779,207563,1987779.28,519534.57,3026848,948710,Normal
3389,5457272,4,37,5466,2459,2734,430,1275.21,496.66,112,14,65.16,18.01,1576.87,7.8054,136431.8,58165.91,336347,21543,5457272,1819090.67,1237792.07,5834014,581299,5457272,151590.89,101517.75,459069,50073,2,0,80,740,0.7565,7.3509,42.58,1242.62,158.46,282.08,81482.8,2,3,0,3,19,2,194344.94,25871.71,246088,142602,1442058.7,287301.79,2016662,867455,Normal
22,7812375,13,12,10882,3689,1179,459,769.67,190.73,432,152,291.98,76.08,1708.13,3.4836,325515.62,215606.5,1176030,0,7812375,651031.25,273467.76,1580843,377563,7812375,710215.91,444001.04,1912812,266215,1,2,260,240,1.7581,1.5391,253,1026.69,522.04,229.21,52449.12,0,0,0,4,18,11,430395.19,45753.18,521902,338889,1733809.07,413781.35,2561372,906246,Normal
8080,2906516,15,16,826,16499,88,26,59.46,15.83,1490,588,958.97,244.46,6165.56,10.0738,96883.87,66006.02,278060,0,2906516,207608.29,113004.34,605732,94604,2906516,193767.73,144308.41,574114,49459,2,1,300,320,5.6139,4.9557,41.3,1304.1,538.2,480.4,214522.05,0,2,0,5,27,11,206732.25,43465.03,293662,119802,1661064.76,375090.73,2411246,910883,Normal
5900,841758,4,5,4080,1822,1511,808,1096.48,161.16,398,269,336.48,37.84,7333.12,10.1086,105219.75,70660.09,339880,0,841758,280586,97487.32,655268,183099,841758,210439.5,110605.85,628165,99834,2,1,80,100,4.6063,6.5202,274.06,1338.26,682.64,435.71,189915.57,2,1,0,7,19,3,287396.49,37195.62,361788,213005,1849994.7,358401.22,2566797,1133192,Normal
3306,6887041,7,2,9713,2025,1878,697,1333.85,316.83,1511,507,920.97,274.49,1820.68,1.3265,860880.12,535093.5,2013170,0,6887041,1147840.17,826619.8,3121879,321220,6887041,6887041,3225637.17,16650353,3661404,2,3,140,40,0.9676,0.3127,973.25,1825.16,1290.2,253.82,59998.13,2,1,0,6,21,6,400152.25,63297.21,526747,273558,1335479.01,322092.22,1979663,691295,Normal
110,3719757,47,30,42802,25189,1208,489,820.65,140.48,1205,151,759.3,226.43,17703.04,19.5645,48944.17,35462.93,180286,0,3719757,80864.28,53844.74,281970,27020,3719757,128267.48,88869.09,391364,39398,3,2,940,600,11.9377,7.2886,408.77,1147.39,780.46,171.31,29251.04,1,0,0,2,18,41,334999.1,97222.94,529445,140553,2080029.14,287869.62,2655768,1504290,Normal
80,3517211,1,32,1542,28596,2788,201,1389.66,502.66,1260,337,812.62,171.77,8184.05,8.5074,109912.84,52165.41,242281,31423,0,3517211,2192107.61,8610792,1325103,3517211,113458.42,56894.77,243111,56564,2,1,20,640,0.3108,8.6731,542.85,1270.63,859.34,166.39,28701.25,0,0,0,4,12,0,453069.75,86937.28,626944,279195,1213320.83,329136.55,1871594,555048,Normal
5900,7939266,60,37,62310,47826,1669,660,1098.47,255.27,1826,250,1167.51,370.01,13567.78,11.8271,82700.69,33783.39,167176,24407,7939266,134563.83,67641.38,272808,66922,7939266,220535.17,70287.14,433314,150248,2,3,1200,740,7.7462,4.343,635.67,1943.06,1097.51,277.09,78463.49,0,2,0,5,16,48,294294.62,72235.45,438766,149824,2673943.24,766787.91,4207519,1140367,Normal
53,3720098,13,54,7633,5733,904,262,603.56,170.56,180,53,106.3,32.63,3715.95,18.2511,56365.12,19977.52,110645,27299,3720098,310008.17,201418.83,917510,108589,3720098,70190.53,25358.86,137612,44832,0,3,260,1080,3.3412,15.8115,28.94,841.78,188.83,191.52,37440.7,1,1,0,5,10,11,116088.28,31916.8,179922,52255,1050234.56,187015.4,1424265,676204,Normal
21,4917188,34,2,41228,554,1707,471,1109.08,232.96,334,163,253.86,35.24,8799.53,6.8559,140491.09,50822.3,246531,41988,4917188,149005.7,94482.54,341923,54523,4917188,4917188,1613643.32,10047384,3303545,0,1,680,40,6.9582,0.3773,197.32,1558.9,1088.79,326.39,108584.52,0,1,0,0,16,30,484394.26,55831.89,596058,372730,2098912.19,597797.08,3294506,903318,Normal
8080,3137389,24,2,29256,431,1639,646,1252.12,238.73,311,159,226.59,29.35,8528.95,7.9646,125495.56,41345.98,265444,83844,3137389,136408.22,72442.82,418062,63965,3137389,3137389,2159753.66,7952945,977635,1,0,480,40,7.0854,0.6579,206.5,1639.63,1183.92,324.25,110001.84,2,0,0,5,14,22,397702.88,62157.49,522018,273388,1758318.16,448417.12,2655152,861484,Normal
3306,3118187,20,1,16831,668,1521,20,868.66,308.17,1017,241,649.84,236.41,6161.61,6.6272,155909.35,87207.12,492075,14941,3118187,164115.11,74874.54,342928,89241,0,3118187,1050251.39,7220747,2067936,3,0,400,20,6.6205,0.3431,454.25,1554.43,1009.32,322.17,114604.02,1,1,0,4,21,19,213310.85,25434.59,264180,162442,2271857.95,488619.14,3249096,1294620,Normal
25,3704168,51,1,7295,563,222,61,143.86,36.26,783,316,576.39,123.01,2224.16,13.3687,72630.75,44309.8,174109,0,3704168,74083.36,47153.68,183239,26930,0,3704168,1146556.26,6715678,2557612,1,1,1020,20,13.2532,0.2575,7.16,536.35,148.21,65.27,4343.33,1,0,1,4,18,44,363670.6,67510.89,498692,228649,1747229.8,450998.01,2649226,845234,Normal
443,931507,1,49,151,36252,313,35,163.36,64.39,1315,71,743.96,225.24,41833.96,53.3185,19010.35,5824.19,38970,9068,0,931507,297568.79,1536850,633938,931507,19406.4,7104.75,42275,12302,3,1,20,980,1.042,49.8848,258.86,1327.91,760.71,221.06,49081.08,1,0,0,5,19,0,409893.46,83268.18,576430,243357,1366795.02,234901.79,1836599,896991,Normal
3306,4494491,1,12,829,13308,1073,455,742.65,160.72,1764,419,1013.27,328.94,3288.04,3.1035,374540.92,209054.56,959858,44528,0,4494491,1769959.31,9894965,2724532,4494491,408590.09,294849.76,1423972,113740,1,0,20,240,0.2131,2.5774,483.43,1592.65,1056.83,291.71,89321.62,1,1,0,2,12,0,184832.16,36396.06,257624,112040,2757219,722491.77,4202203,1312235,Normal
3306,6771906,9,39,4022,23982,647,343,474.84,72.68,1065,0,654.75,258.4,4232.45,6.4773,144083.11,57629.34,362553,79991,6771906,846488.25,594379.58,3059553,252109,6771906,178208.05,97204.29,481362,81004,6,2,180,780,1.2959,5.1972,0,1216.79,603.74,252.06,58954.75,1,0,0,6,11,7,223294.93,37687.84,298671,147919,1657330.12,216549.13,2090428,1224232,Normal
143,2586808,18,23,25167,4329,2281,223,1364.36,526.64,341,4,208.99,80.76,10622.31,16.8783,64670.2,32899.31,139213,18859,2586808,152165.18,47182.08,297422,104983,2586808,117582.18,56649.98,253451,60932,2,0,360,460,6.902,8.7193,27.36,2163.15,708.06,638.23,362644.71,2,0,0,6,18,16,207203.07,28567.23,264338,150069,2707577.28,797165.96,4301909,1113245,Normal
80,2220036,39,18,46708,16545,1523,991,1242.24,162.53,1638,0,1019.92,356.85,31004.14,24.0371,39643.5,31264.21,155475,0,2220036,58422,30898.98,126948,27523,2220036,130590.35,95099.89,419597,35490,2,1,780,360,17.1192,8.7725,475.8,1767.5,1215.15,218.6,53040.05,2,0,0,3,12,36,329979.01,57938.22,445855,214103,2808666.32,401486.36,3611639,2005694,Normal
21,4774989,28,6,37194,1760,1674,745,1248.89,201.23,396,140,302.26,55.88,7910.12,6.6951,144696.64,46034.37,305524,77159,4774989,176851.44,128448.7,595990,48403,4774989,954997.8,546024.06,2642467,408974,5,2,560,120,5.3067,1.2037,220.41,1729.81,1143.33,411.69,177098.94,0,1,0,3,18,25,249072.29,30267.9,309608,188536,1494619.27,190328.5,1875276,1113962,Normal
110,5884720,4,2,2235,1610,966,110,603.5,238.69,1300,390,778.72,255.19,685.63,1.1034,1176944,859042.98,2942657,0,5884720,1961573.33,1079934.29,4867978,881639,5884720,5884720,2768538.41,14687490,3116182,2,2,80,40,0.6301,0.3722,158.11,1142.71,620.49,331.08,109919.94,0,1,0,7,17,3,493864.71,49751.03,593367,394363,2569931.08,304571.02,3179073,1960789,Normal
143,6723644,28,42,7428,48202,521,74,282.55,104.7,2007,342,1168.65,403.62,7979.66,10.5974,97444.12,40606.91,244731,20587,6723644,249023.85,148656.82,774809,100367,6723644,163991.32,117521.34,563384,46470,0,0,560,840,3.7926,6.3016,0,1857.67,810.98,547.75,333625.86,0,0,1,4,12,21,276071.44,28499.5,333070,219072,1985678.61,361773.43,2709225,1262132,Normal
