Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Fwd Avg Bytes/Bulk,Bwd Avg Bytes/Bulk,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,act_data_pkt_fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5900,5831,655,1,92617,12,179,114,134.18,15.39,16,12,14.05,0.92,14495590.94,110701.7986,8.9,0.8,11,8,5831,8.92,1.11,12,8,0,0,0,0,0,0,0,13100,20,117775.9356,180.1124,14.81,183.41,133.01,15.57,218.94,0,363,2,0,3,655,837.12,80.73,999,676,432.41,30.45,493,372,DoS
3306,1683,72,5,2036,57,41,25,30.66,4.41,14,8,10.98,1.62,1356163.55,43711.8571,22.14,4.11,32,18,1683,23.7,1.36,29,22,1683,420.75,28.79,478,392,0,0,1440,100,46702.1989,3068.6623,8.6,42.24,30.3,6.6,48.6,0,34,2,0,4,72,618.51,89.13,797,440,82.19,6.84,96,69,DoS
5900,3683,239,0,10717,0,57,37,45.12,5.36,0,0,0,0,3153698.29,62358.7786,15.47,1.85,21,14,3683,15.47,1.4,19,14,0,0,0,0,0,0,0,4780,0,64091.2937,0,28.52,60.37,45.22,5.76,33.57,0,141,2,0,12,239,1827.29,94.4,2016,1638,134.41,8.57,152,117,DoS
3389,4448,4841,8,363556,383,96,53,70.75,14.06,59,31,45.01,7.12,79975054.03,1054083.693,0.92,0.16,1,1,4448,0.92,0.18,1,1,4448,635.43,85.68,807,550,0,0,96820,160,1013050.879,1844.503,16.71,125.26,70.93,14.16,180.08,0,2862,4,0,3,4841,138.49,10.17,159,118,357.72,49.41,457,259,DoS
3389,1339,634,3,59290,93,101,82,91.15,5.33,33,24,28.26,2.13,46962078.7,451638.0889,2.11,0.34,3,2,1339,2.12,0.35,3,2,1339,669.5,71.05,812,598,0,0,12680,60,468299.5344,2448.1292,25.52,106.28,90.85,6.91,42.74,0,384,1,0,2,634,1821.01,253.97,2329,1313,388.34,28.48,445,331,DoS
5900,3342,417,1,42627,35,140,69,97.41,15.38,41,26,33.71,3.68,13992418.34,117131.7605,8.01,0.53,9,7,3342,8.03,0.69,10,7,0,0,0,0,0,0,0,8340,20,128030.5564,325.7831,31.28,136.49,97,15.9,262.77,0,247,3,0,0,417,1622.74,133.35,1889,1356,407.4,46.16,500,315,DoS
143,3393,855,0,20575,0,32,18,22.27,4.1,0,0,0,0,6058765.77,241239.0411,3.97,0.38,5,4,3393,3.97,0.61,6,3,0,0,0,0,0,0,0,17100,0,240838.2561,0,8.21,32.8,22.1,4.04,15.96,0,458,2,0,1,855,730.39,68.99,868,592,245.25,29.32,304,187,DoS
110,1787,2204,7,235996,310,139,76,109.43,19.13,61,28,44.46,8.18,139184563.6,1321402.476,0.81,0.13,1,1,1787,0.81,0.1,1,1,1787,297.83,30.88,360,267,0,0,44080,140,1247520.592,3686.7931,33.13,169.26,108.95,19.58,400.03,0,1234,4,0,1,2204,953.1,65.04,1083,823,463.65,47.81,559,368,DoS
80,737,2179,0,115015,0,61,40,50.22,6.33,0,0,0,0,154708632.7,2833184.214,0.34,0.04,0,0,737,0.34,0.06,0,0,0,0,0,0,0,0,0,43580,0,2671037.911,0,30.76,69.1,49.92,6.44,40.32,0,1298,3,0,0,2179,1276.72,107.43,1492,1062,25.12,1.36,28,22,DoS
3306,391,232,0,32587,0,186,120,151.55,16.31,0,0,0,0,87205543.52,624155.8345,1.69,0.24,2,1,391,1.69,0.25,3,1,0,0,0,0,0,0,0,4640,0,597253.543,0,112.62,196.47,153.42,17.24,310.59,0,134,4,0,3,232,612.85,57.05,727,499,363.21,26.98,417,309,DoS
443,100,2347,1,400483,49,242,154,184.33,22.54,73,34,53.64,9.58,3802001658,25069695.01,0.04,0.01,0,0,100,0.04,0.01,0,0,0,0,0,0,0,0,0,46940,20,23489049.99,10365.3572,62.54,269.33,184.42,22.96,551.64,0,1445,1,0,3,2347,351.29,34.28,420,283,223.67,20.8,265,182,DoS
22,8083,1653,2,137900,14,130,56,90.37,17.9,8,6,6.67,0.54,17945918.88,210581.8563,4.89,0.36,6,5,8083,4.89,0.4,6,4,8083,8083,1419.77,10923,6663,0,0,33060,40,198195.0734,243.6827,6.64,142.58,90.43,17.56,274.82,0,954,4,0,1,1653,118.22,17.38,153,83,390.55,36.13,463,318,DoS
443,152,1427,0,159815,0,150,109,122.99,11.07,0,0,0,0,1011158949,9173209.359,0.11,0.01,0,0,152,0.11,0.01,0,0,0,0,0,0,0,0,0,28540,0,9162770.205,0,90.22,164.33,122.89,10.97,114.12,0,888,0,0,3,1427,388.63,42.28,473,304,407.41,21.27,450,365,DoS
5900,1559,211,17,18097,894,111,70,87.13,15.11,69,50,59.57,4.9,13349795.66,150812.8982,6.87,0.58,8,6,1559,7.42,1.31,12,6,1559,97.44,18.03,134,79,0,0,4220,340,137806.7687,11738.7913,47.79,122.8,86.35,16.33,282.28,0,130,1,0,2,211,493.65,71.38,636,351,35.21,4.68,45,26,DoS
110,5235,363,6,20637,90,67,44,52.87,5.02,21,10,15.12,2.72,3902344.87,64238.3212,14.23,2.34,18,12,5235,14.46,2.36,24,12,5235,1047,185.21,1417,862,0,0,7260,120,72703.32,1191.8828,11.19,68.55,51.95,7.23,49.26,0,204,1,0,0,363,1588.41,174.35,1937,1240,272.14,24.66,321,223,DoS
21,10899,375,0,20798,0,84,44,58.11,10.45,0,0,0,0,1737588.17,31374.7046,29.14,3.72,36,25,10899,29.14,4.92,41,24,0,0,0,0,0,0,0,7500,0,32568.4129,0,19.96,82.26,57.37,10.18,115.94,0,225,0,0,2,375,786.97,69.16,925,649,169.04,19.74,209,130,DoS
110,6991,130,2,14480,100,149,87,108.49,19.69,58,42,49.73,4.01,2060742.82,17635.1748,53.37,4.49,61,49,6991,54.19,8.22,76,46,6991,6991,1309.43,9610,5682,0,0,2600,40,17077.9619,304.9602,45.66,156.85,107.08,19.77,346.46,0,77,2,0,2,130,445.81,36.89,520,372,403.4,31.6,467,340,DoS
143,3612,1110,10,84276,26,89,56,72.04,8.12,3,2,2.36,0.15,23927924.29,320841.4743,3.23,0.37,4,3,3612,3.26,0.27,4,3,3612,401.33,21.45,444,380,0,0,22200,200,319384.9103,2806.5221,2.08,96.74,71.39,10.5,119.05,0,638,3,0,3,1110,1884.75,148.24,2181,1588,355.94,34.5,425,287,DoS
5900,7699,517,0,104304,0,203,177,187.58,9.84,0,0,0,0,13640042.39,72844.6976,14.92,2.49,22,12,7699,14.92,1.07,17,14,0,0,0,0,0,0,0,10340,0,66910.4387,0,160.26,222.14,187.08,9.92,102.22,0,297,4,0,2,517,1455.15,182.33,1820,1090,82.94,8.04,99,67,DoS
22,8497,334,1,16335,34,58,41,48.69,4.96,45,32,38.54,3.12,1848042.56,36832.8383,25.44,1.28,29,24,8497,25.52,2.25,33,23,0,0,0,0,0,0,0,6680,20,38387.6941,127.9732,29.79,64.1,48.55,4.68,20.29,0,199,3,0,2,334,1307.28,86.52,1480,1134,270.88,37.9,347,195,DoS
53,101,524,1,62164,4,173,98,131.91,17.32,5,3,4,0.43,619092781.4,5183795.384,0.19,0.02,0,0,101,0.19,0.03,0,0,0,0,0,0,0,0,0,10480,20,5254276.247,9293.9292,3.33,189.09,130.23,18.04,304.68,0,343,4,0,2,524,348.78,20.57,390,308,161.08,19.52,200,122,DoS
21,2008,383,2,22037,11,72,43,54.12,6.42,8,5,6.31,0.76,10157792.82,195766.984,5.23,0.81,7,4,2008,5.26,0.26,6,5,2008,2008,283.8,2576,1724,0,0,7660,40,183481.3969,1042.6418,5.66,76.8,53.76,7.48,50.07,0,228,5,0,3,383,1227.16,65.84,1359,1095,164.37,8.89,182,147,DoS
3389,1248,427,0,69330,0,219,117,155.31,28.28,0,0,0,0,51636447.79,319381.0596,2.93,0.42,4,3,1248,2.93,0.45,5,2,0,0,0,0,0,0,0,8540,0,312014.1451,0,72.95,241.37,155.47,29.05,754.11,0,271,3,0,3,427,1785.83,189.81,2165,1406,375.24,49.06,473,277,DoS
53,7377,85,1,13668,21,219,149,175.04,25.33,28,19,23.69,2.37,1835399.82,10975.3387,86.79,16.7,136,70,7377,87.82,5.76,102,82,0,0,0,0,0,0,0,1700,20,11231.052,128.3675,23.73,229.17,170.37,29.16,862.41,0,45,3,0,3,85,1704.16,153.6,2011,1397,382.97,31.22,445,321,DoS
53,5410,430,1,15327,47,38,31,33.79,1.92,64,31,47.52,8.32,3014096.15,78992.7981,12.58,1.14,16,11,5410,12.61,1.07,15,12,0,0,0,0,0,0,0,8600,20,74492.3467,178.6409,28.18,47.77,33.85,2.13,4.04,0,282,1,0,1,430,1902.07,140.61,2183,1621,247.25,23.69,295,200,DoS
3306,1022,507,4,34904,63,86,49,63.09,9.34,20,11,15.91,2.28,34411026.92,469140.068,2,0.17,2,2,1022,2.02,0.17,2,2,1022,340.67,63.25,467,277,0,0,10140,80,467770.2477,4100.9731,14.87,92.16,63.05,10.25,92.74,0,305,1,0,3,507,1066.41,71.36,1209,924,497.23,69.02,635,359,DoS
143,8911,1437,5,37889,99,37,18,24.12,4.66,28,16,21.74,3.01,3954834.92,161156.5919,6.18,1.01,9,5,8911,6.21,0.6,8,6,8911,2227.75,357.76,2943,1870,0,0,28740,100,165808.4208,524.5283,8.98,39.92,24.14,4.66,19.61,0,845,2,0,4,1437,1473.53,195.66,1865,1082,199.96,13.98,228,172,DoS
443,618,1723,4,80770,103,53,43,47.95,2.88,32,23,27.33,2.14,135089593.2,2846793.963,0.36,0.07,0,0,618,0.36,0.07,1,0,618,206,31.48,269,175,0,0,34460,80,2661493.032,6419.8607,21.67,56.5,47.9,2.95,9.12,0,1010,1,0,2,1723,541.83,49.14,640,444,389.75,44.44,479,301,DoS
22,8225,1571,0,208295,0,187,87,126.31,21.21,0,0,0,0,25075280.61,180420.2957,5.24,0.53,7,5,8225,5.24,0.37,6,5,0,0,0,0,0,0,0,31420,0,201545.9332,0,50.02,195.92,126.8,21.49,443.04,0,915,2,0,2,1571,1859.8,188.83,2237,1482,35.42,2.36,40,31,DoS
53,5390,44,1,4782,21,152,91,114.21,15.4,22,18,20.23,1.1,910004.39,8053.8976,122.5,21.98,184,101,5390,125.35,19.05,173,106,0,0,0,0,0,0,0,880,20,7796.8571,192.3619,22.29,151.44,111.69,20.51,391.08,0,30,2,0,1,44,662.92,33.8,731,595,281.34,39.33,360,203,DoS
143,5829,1448,2,46253,118,38,32,34.24,1.92,68,52,59.79,3.88,8600356.07,270324.4872,4.02,0.21,4,4,5829,4.03,0.35,5,4,5829,5829,855.43,7540,4974,0,0,28960,40,236938.0578,372.7305,28.4,64.8,34.26,2.17,4.29,0,878,3,0,2,1448,824.78,115.59,1056,594,372.71,25.11,423,322,DoS
25,3690,144,18,20384,543,217,122,151.39,24.52,37,21,29.11,3.81,5145808.19,41985.0422,22.92,2.14,28,21,3690,25.8,1.66,32,24,3690,217.06,38.46,294,179,0,0,2880,360,39181.4515,4587.4057,14.69,213.15,137.62,44.27,1915.2,0,81,4,0,1,144,1438.46,95.61,1630,1247,5.36,0.6,7,4,DoS
3306,4091,160,0,19466,0,158,117,127.67,10.56,0,0,0,0,4655838.56,38696.2344,25.73,4.81,36,21,4091,25.73,3.37,33,22,0,0,0,0,0,0,0,3200,0,41477.9475,0,93.42,157.27,127.65,11.6,139.68,0,105,1,0,2,160,1515.24,111.28,1738,1293,429.65,40.4,510,349,DoS
5900,334,443,2,60669,6,156,111,131.67,11.24,3,3,2.94,0.18,177290748,1317286.796,0.75,0.12,1,1,334,0.76,0.09,1,1,334,334,36.89,408,297,0,0,8860,40,1416946.145,5913.4822,2.7,171.26,129.91,13.45,184.08,0,258,3,0,4,443,670.87,88.95,849,493,472.7,34.61,542,403,DoS
3306,239,114,2,21638,12,255,154,191.99,29.87,9,5,7.03,0.95,86794127.7,502006.7563,2.08,0.28,3,2,239,2.12,0.42,3,2,239,239,32.98,305,206,0,0,2280,40,441509.8158,8086.0826,8.36,259.17,185.74,39.73,1693.83,0,64,6,0,1,114,615.61,55.68,727,504,489.45,31.89,553,426,DoS
5900,2602,346,1,8205,45,31,25,26.44,1.58,56,42,48.97,3.44,3428281.27,136253.3987,7.52,1.09,10,6,2602,7.54,0.91,10,7,0,0,0,0,0,0,0,6920,20,122915.4073,372.7393,22.67,47.75,26.69,1.88,3.5,0,190,3,0,4,346,777.7,80.05,938,618,111.17,6.57,124,98,DoS
3306,6720,155,7,31801,297,275,145,195.48,27.16,54,28,41.41,6.47,4640700.21,26308.4362,41.74,2.8,50,39,6720,43.64,4.07,58,40,6720,1120,121.17,1362,999,0,0,3100,140,22808.9414,1001.6221,25.03,270.45,190.28,42.14,1759.41,0,88,3,0,6,155,899.55,59.26,1018,781,287.12,20.05,327,247,DoS
80,1039,811,0,56979,0,93,43,69.02,13.28,0,0,0,0,51405253.14,774307.0713,1.28,0.17,2,1,1039,1.28,0.15,2,1,0,0,0,0,0,0,0,16220,0,855716.3204,0,31.08,109.47,69.35,13.5,162.42,0,502,2,0,2,811,647.86,54.64,757,539,363.65,31.13,426,301,DoS
443,525,1003,10,120745,304,202,92,128.28,25.5,35,20,27.68,3.69,245138326.5,2021609.929,0.52,0.06,1,0,525,0.52,0.06,1,0,525,58.33,10.88,80,47,0,0,20060,200,1988147.749,20341.7761,22.41,200.06,126.01,26.66,788.6,0,561,0,0,2,1003,261.24,16.06,293,229,414.25,45.07,504,324,DoS
143,2647,579,5,25581,56,66,28,42.36,8.07,15,9,12.1,1.58,10547297.82,215400.3272,4.54,0.73,6,4,2647,4.58,0.52,6,4,2647,661.75,35.92,734,626,0,0,11580,100,234426.1563,1726.5296,10.24,73.93,42.82,8.57,64.65,0,361,1,0,3,579,305.71,39.82,385,226,345.46,29.27,404,287,DoS
21,502,15,0,634,0,54,32,42.42,5.99,0,0,0,0,1204835.53,27637.324,35.86,5.14,44,31,502,35.86,4.74,50,31,0,0,0,0,0,0,0,300,0,30544.4545,0,35.05,51.39,43.24,4.25,18.35,0,13,3,0,2,15,1220.83,75.56,1372,1070,38.8,4.43,48,30,DoS
21,466,113,4,15223,168,163,103,125.55,15.02,55,36,45.81,4.78,32423712.68,249808.3978,4.02,0.6,5,3,466,4.16,0.22,5,4,466,155.33,18.77,193,137,0,0,2260,80,252119.6927,9274.6559,44.16,163.31,121.47,20.43,432.67,0,65,2,0,0,113,1244.19,67.58,1379,1109,186.69,16.26,219,154,DoS
22,372,2075,3,57249,74,31,25,27.94,1.51,36,20,27.97,3.96,163710614.6,5298598.958,0.18,0.03,0,0,372,0.18,0.01,0,0,372,186,20.87,228,165,0,0,41500,60,5200053.793,8212.5967,22.78,35.31,27.97,1.54,2.38,0,1242,0,0,3,2075,1424.72,184.23,1793,1056,497.62,32.97,564,432,DoS
80,2896,510,1,83783,50,252,139,185.76,35.44,56,44,50.4,3.03,31571574.16,180730.4395,5.68,0.53,7,5,2896,5.69,1,8,5,0,0,0,0,0,0,0,10200,20,186666.959,339.8105,46.33,304.22,183.5,36.38,1478.1,0,294,2,0,2,510,1383.91,148.59,1681,1087,432.95,50.48,534,332,DoS
3306,405,1034,7,47191,236,67,42,50.95,7.54,38,30,34.05,2.01,117845601.5,2710420.527,0.39,0.06,0,0,405,0.39,0.07,1,0,405,67.5,11.42,90,56,0,0,20680,140,2314462.812,17669.4259,27.74,74.3,50.7,7.62,57.67,0,619,1,0,2,1034,1873.75,114.86,2103,1644,477.38,28.33,534,421,DoS
53,2813,203,2,20720,15,125,73,91.9,17.9,10,5,7.79,1.23,7400367.24,72276.2475,13.79,1.92,17,12,2813,13.93,1.96,18,12,2813,2813,561.5,3936,2252,0,0,4060,40,74705.9164,748.0934,6.27,141.89,90.76,19.76,431.03,0,116,2,0,4,203,1261.45,136.77,1535,988,181.1,17.88,217,145,DoS
110,3419,64,0,1491,0,29,16,21.8,3.3,0,0,0,0,448060.49,19336.8869,54.27,5.54,69,49,3419,54.27,5.35,69,49,0,0,0,0,0,0,0,1280,0,19101.1158,0,15.11,28.09,21.51,3.26,11.2,0,42,2,0,4,64,1817.91,113,2044,1592,46.97,2.38,52,42,DoS
21,3177,155,0,7288,0,57,35,42.1,6.39,0,0,0,0,2269361.92,48079.304,20.63,2.4,26,18,3177,20.63,2.4,26,18,0,0,0,0,0,0,0,3100,0,43965.3651,0,28.69,57.32,40.79,6.04,34.6,0,94,3,0,1,155,753.58,102.02,958,550,411.9,41.27,494,329,DoS
110,1971,102,1,14031,7,168,109,138.57,18.72,10,5,7.29,1.33,6516988,55950.4311,19.32,2.99,28,16,1971,19.51,3.01,29,17,0,0,0,0,0,0,0,2040,20,53912.2088,478.6699,7.04,180.37,140.36,23.62,612.95,0,50,3,0,5,102,1622.33,203.01,2028,1216,142.65,13.41,169,116,DoS
25,5491,379,7,56929,119,229,116,161.55,32.09,20,12,15.85,2.02,9707877.44,65790.9051,14.26,2.76,21,12,5491,14.53,1.96,21,13,5491,915.17,126.65,1168,789,0,0,7580,140,72421.3474,1250.5742,14.23,239.7,161.44,36.18,1162.42,0,237,2,0,1,379,224.69,23.95,273,177,295.8,17,330,262,DoS
8080,1009,335,3,51407,5,222,117,151.75,27.86,3,2,2.25,0.23,50930988.73,311074.602,2.99,0.24,4,3,1009,3.02,0.24,4,3,1009,504.5,47.69,600,457,0,0,6700,60,307583.2729,2706.5867,2.06,238.09,148.61,31.92,1098.64,0,209,0,0,3,335,1513.95,141.35,1797,1231,470.26,31,532,408,DoS
80,1709,156,5,27182,312,201,113,157.47,26.03,70,48,59.37,5.54,14646874.63,94913.7151,10.68,0.85,13,10,1709,11.03,1.84,18,9,1709,427.25,49.08,525,378,0,0,3120,100,84860.3418,2674.9728,53.28,229.44,153.91,32,1125.62,0,104,6,0,1,156,511.96,42.68,597,427,235.05,34.44,304,166,DoS
443,223,71,1,15053,52,283,151,191.44,34.99,58,39,48.59,4.64,67115623.62,343522.0762,3.14,0.36,4,3,223,3.19,0.47,5,3,0,0,0,0,0,0,0,1420,20,336590.5843,4165.4557,49.15,270.54,197.23,39.39,1425.15,0,37,2,0,2,71,291.25,17.24,326,257,200.37,13.46,227,173,DoS
3389,1790,1074,1,86713,28,97,62,75.88,7.13,34,25,29.9,2.22,43742888.43,658328.6219,1.67,0.11,2,2,1790,1.67,0.09,2,2,0,0,0,0,0,0,0,21480,20,550038.2425,508.2021,29.49,97.5,76.1,7.18,57.67,0,661,1,0,1,1074,1825.63,222.73,2271,1380,405.04,49.95,505,305,DoS
21,5008,2291,0,143013,0,95,48,69.39,11.14,0,0,0,0,27806897.14,454114.7602,2.19,0.42,3,2,5008,2.19,0.2,3,2,0,0,0,0,0,0,0,45820,0,500430.6928,0,30.08,103.39,69.31,11.17,132.52,0,1415,0,0,1,2291,254.9,23.98,303,207,323.2,41.74,407,240,DoS
443,1857,989,6,212555,283,280,160,198.36,31.44,62,39,50.84,5.69,124282984.8,558824.3008,1.87,0.21,2,2,1857,1.88,0.19,2,2,1857,371.4,55.49,482,316,0,0,19780,120,535986.4784,3137.2692,42.44,289.31,196.23,33.5,1220.13,0,625,4,0,2,989,1503.42,147.8,1799,1208,385.77,35.75,457,314,DoS
3389,19675,849,3,78551,130,129,65,90.38,13.44,58,39,48.78,4.79,3673108.2,43396.8588,23.12,4.47,30,19,19675,23.2,3.2,30,20,19675,9837.5,1085.19,12008,8752,0,0,16980,60,39244.9466,149.24,39.68,130.73,90.81,13.56,183.89,0,512,1,0,1,849,1250.33,171.71,1594,907,483.21,53.24,590,377,DoS
3389,530,443,4,63777,109,176,121,148.21,17.56,37,23,30.11,3.58,122519628.9,850756.0532,1.19,0.22,2,1,530,1.2,0.07,1,1,530,176.67,23.57,224,153,0,0,8860,80,845349.7511,6972.9086,24.45,187.13,148.24,21.12,422.78,0,302,1,0,2,443,1534.2,187.55,1909,1159,242.1,19.23,281,204,DoS
3306,200,297,3,9802,79,51,26,35.73,5.67,34,15,24.03,4.74,45715570.27,1617797.209,0.67,0.06,1,1,200,0.68,0.08,1,1,200,100,12.63,125,87,0,0,5940,60,1574212.307,15060.6342,17.38,52.47,35.93,5.62,31.31,0,217,4,0,1,297,1565.01,222.66,2010,1120,326.73,30.53,388,266,DoS
25,1786,424,2,65076,89,195,144,170.12,15.06,66,34,50.01,7.97,38251896.15,250115.3979,4.2,0.79,7,3,1786,4.22,0.7,7,4,1786,1786,221.77,2230,1564,0,0,8480,40,257597.6389,1068.9677,24.76,214.13,169.33,17.76,291.95,0,239,1,0,1,424,1009.04,58.25,1126,893,307.54,40.42,388,227,DoS
3389,1779,268,2,25981,29,152,87,106.56,17.35,18,13,15.24,1.28,13787614.8,156467.3308,6.61,0.85,8,6,1779,6.66,0.39,8,6,1779,1779,151.08,2081,1628,0,0,5360,40,149869.2759,1165.475,13.3,151.26,104.7,19.71,360.04,0,169,3,0,1,268,1372.06,83.97,1540,1204,25.95,3.21,32,20,DoS
25,8456,1124,0,106105,0,144,82,105.7,13.45,0,0,0,0,12014152.91,127758.7708,7.53,1.03,9,6,8456,7.53,1.12,11,6,0,0,0,0,0,0,0,22480,0,132731.1858,0,61.3,152.88,106.04,13.28,191.94,0,659,1,0,1,1124,239.95,26.34,293,187,138.29,14.2,167,110,DoS
25,3964,2119,1,173341,52,90,69,79.49,5.63,64,38,51.33,6.54,40872962.18,544913.1975,1.87,0.2,2,2,3964,1.87,0.16,2,2,0,0,0,0,0,0,0,42380,20,513649.5226,232.2704,50.29,100.4,79.64,5.66,30.23,0,1321,2,0,4,2119,1726.91,247.47,2222,1232,26.9,1.54,30,24,DoS
443,100,1222,5,96725,102,88,72,78.69,4.25,24,15,19.7,2.13,950620209.4,12265763.09,0.08,0.01,0,0,100,0.08,0.01,0,0,100,25,3.81,33,21,0,0,24440,100,12801795.25,50671.7923,16.46,92.96,78.43,5.67,31.7,0,736,1,0,1,1222,938.39,126.32,1191,686,321.8,48.06,418,226,DoS
3306,3014,2043,4,136506,79,86,41,62.43,11.27,22,14,18.01,1.88,48655903.06,744098.248,1.47,0.21,2,1,3014,1.48,0.16,2,1,3014,1004.67,161.17,1327,843,0,0,40860,80,695474.6579,1341.3001,16.04,102.76,62.54,11.78,147.35,0,1213,2,0,1,2043,412.05,21.1,454,370,93.15,11.65,116,70,DoS
110,2973,285,1,23118,0,104,58,80.02,13.15,1,1,0.89,0.09,7883239.55,88697.7615,10.43,1.09,13,9,2973,10.47,1.58,16,9,0,0,0,0,0,0,0,5700,20,94877.842,359.357,0.77,112.08,79.79,12.88,146.24,0,202,0,0,0,285,1947.31,154.02,2255,1639,363.09,18.97,401,325,DoS
3306,322,39,0,2992,0,87,65,74.54,7.72,0,0,0,0,9209011.07,115609.2138,8.47,1.14,10,7,322,8.47,0.88,11,8,0,0,0,0,0,0,0,780,0,132853.3374,0,61.55,92.74,73.57,7.03,50.72,0,26,1,0,1,39,1165.28,158.87,1483,848,329.08,34.97,399,259,DoS
443,2129,1445,2,267891,3,290,132,190.32,37.49,2,2,1.88,0.14,118605816.3,651978.8649,1.47,0.21,2,1,2129,1.47,0.26,2,1,2129,2129,360.12,2849,1769,0,0,28900,40,639859.7492,1022.545,1.53,314.55,191.9,37.26,1292.95,0,828,2,0,0,1445,648.36,49.09,747,550,387.88,49.87,488,288,DoS
21,2825,2066,4,187101,213,129,71,99.17,16.78,65,53,59.06,2.98,72602503.72,783554.532,1.37,0.23,2,1,2825,1.37,0.1,2,1,2825,941.67,68.17,1078,873,0,0,41320,80,786652.367,1457.2518,36.56,166.12,98.54,17.11,293.06,0,1263,1,0,2,2066,165.2,15.42,196,134,368.69,47.37,463,274,DoS
22,1002,172,6,15916,25,141,77,104.92,18.48,5,3,4.06,0.36,15331716.95,194441.7428,5.66,0.36,6,5,1002,5.86,0.52,7,5,1002,200.4,27.53,255,173,0,0,3440,120,169727.8517,6261.6852,3.94,157.6,103.74,25.98,709.4,0,114,3,0,5,172,1418.99,136.4,1692,1146,337.76,37.38,413,263,DoS
5900,12151,1318,2,149320,21,124,99,108.56,5.61,13,7,9.95,1.47,11866501.26,98308.3244,9.21,0.48,10,9,12151,9.23,1.56,13,8,12151,12151,1594.69,15340,10556,0,0,26360,40,106497.7635,162.7768,8.86,126.01,108.54,6.81,44.27,0,800,1,0,3,1318,915.98,98.31,1113,719,177.72,16.99,212,144,DoS
143,2892,363,1,46042,50,129,104,114.1,6.67,58,48,52.97,2.7,14890423.58,128000.9028,7.97,0.88,10,7,2892,7.99,0.91,11,7,0,0,0,0,0,0,0,7260,20,124765.9376,371.4039,52.71,132.99,114.34,7.45,54.79,0,202,1,0,2,363,1836.93,159.88,2157,1517,296.52,22.25,341,252,DoS
22,1191,1284,2,110881,38,110,90,96.07,5.47,24,13,18.59,2.8,95840031.83,1180411.732,0.93,0.14,1,1,1191,0.93,0.11,1,1,1191,1191,155.92,1503,1035,0,0,25680,40,1090952.481,1621.6794,13.03,113.81,96.09,6.36,36.43,0,760,2,0,1,1284,742.32,39.11,821,664,107.35,9.77,127,88,DoS
143,1978,611,9,22845,211,46,31,37.73,4.66,34,16,25.03,4.71,12616355.44,320232.158,3.2,0.34,4,3,1978,3.24,0.19,4,3,1978,247.25,44.23,336,203,0,0,12220,180,334174.9314,4544.8628,21.64,52.79,37.39,4.87,22.86,0,402,2,0,0,611,1509.27,183.2,1876,1143,49.15,4.6,58,40,DoS
21,401,186,0,16820,0,121,84,96.65,11.06,0,0,0,0,38026743.24,499363.8395,2.17,0.38,3,2,401,2.17,0.32,3,2,0,0,0,0,0,0,0,3720,0,460349.2946,0,65.25,120.79,96.97,10.95,129.56,0,111,3,0,1,186,928.78,111.46,1152,706,200.01,10.12,220,180,DoS
22,3714,76,2,12129,38,185,149,161.06,11.36,25,17,20.85,1.88,3030560.97,22584.7501,48.23,4.27,59,44,3714,49.52,3.9,60,46,3714,3714,654.2,5022,3060,0,0,1520,40,22336.7324,575.8184,20.16,188.15,158.43,24.87,603.85,0,48,1,0,4,76,1113.12,161.37,1436,790,241.93,17.75,277,206,DoS
22,1250,1379,0,73956,0,68,52,57.62,3.71,0,0,0,0,58674607.86,1001328.641,0.91,0.1,1,1,1250,0.91,0.14,1,1,0,0,0,0,0,0,0,27580,0,1210520.246,0,46.01,71.14,57.6,3.56,11.25,0,825,2,0,2,1379,683.19,77.66,839,528,398.73,55.4,510,288,DoS
3306,1275,211,1,35133,14,202,141,169.54,16.07,17,10,13.34,1.89,27623200.6,163034.3937,6.04,0.88,9,5,1275,6.07,0.43,7,6,0,0,0,0,0,0,0,4220,20,176455.1155,744.2702,12.58,211.66,166.85,19.08,400.62,0,117,3,0,2,211,570.84,62.46,696,446,150.32,8.14,167,134,DoS
8080,5280,1841,11,328369,413,225,171,190.16,13.89,55,24,39.34,7.71,63050273.66,373349.1472,2.85,0.28,3,3,5280,2.87,0.17,4,3,5280,528,76.54,681,451,0,0,36820,220,326482.8547,1893.871,28.07,236.52,188.96,17.99,336.99,0,1137,2,0,1,1841,1662.03,240.05,2142,1182,456.64,45.05,547,367,DoS
